seller_id,category_en,customer_state,n,avg_price,avg_freight,avg_total,median_days,neg_rate
81ed90f07c0bacb7594940ba2ef676aa,bed_bath_table,SP,2,111.95,16.78,128.73,16.1,0.0
81f89e42267213cb94da7ddc301651da,computers_accessories,SP,1,19.0,12.79,31.79,6.28,0.0
81f89e42267213cb94da7ddc301651da,consoles_games,GO,2,77.0,18.64,95.64,11.09,0.0
81f89e42267213cb94da7ddc301651da,consoles_games,MG,3,76.33,18.64,94.97,8.79,33.33
81f89e42267213cb94da7ddc301651da,consoles_games,RJ,2,77.0,18.64,95.64,8.18,0.0
81f89e42267213cb94da7ddc301651da,consoles_games,RS,2,75.0,18.63,93.63,15.58,0.0
81f89e42267213cb94da7ddc301651da,consoles_games,SC,1,75.0,18.63,93.63,18.33,100.0
81f89e42267213cb94da7ddc301651da,consoles_games,SP,11,78.82,12.92,91.74,7.72,18.18
81f89e42267213cb94da7ddc301651da,perfumery,MG,3,65.67,18.56,84.23,6.26,0.0
81f89e42267213cb94da7ddc301651da,perfumery,RJ,1,69.0,18.58,87.58,6.4,0.0
81f89e42267213cb94da7ddc301651da,perfumery,RS,1,64.0,18.55,82.55,10.14,0.0
81f89e42267213cb94da7ddc301651da,perfumery,SP,18,81.94,13.55,95.49,6.05,27.78
820c7c9eaf76d2b226b6c242bcf3f34d,home_appliances_2,SC,1,559.0,18.0,577.0,17.76,0.0
820cc752a266cdc6c1a1e61dd4583330,home_appliances,MG,1,35.0,22.06,57.06,20.12,0.0
820cc752a266cdc6c1a1e61dd4583330,home_appliances_2,RJ,1,100.0,22.41,122.41,8.68,0.0
820cc752a266cdc6c1a1e61dd4583330,home_appliances_2,SC,1,89.9,15.38,105.28,3.22,0.0
820cc752a266cdc6c1a1e61dd4583330,small_appliances,BA,1,109.9,21.22,131.12,13.73,0.0
820cc752a266cdc6c1a1e61dd4583330,small_appliances,PR,2,204.9,13.25,218.15,11.35,0.0
820cc752a266cdc6c1a1e61dd4583330,small_appliances,RJ,1,129.9,17.35,147.25,21.15,100.0
820cc752a266cdc6c1a1e61dd4583330,small_appliances,SC,1,299.9,19.35,319.25,12.76,0.0
820cc752a266cdc6c1a1e61dd4583330,small_appliances,SP,7,232.63,18.81,251.44,12.99,0.0
821fb029fc6e495ca4f08a35d51e53a5,home_appliances_2,AL,1,1595.0,63.81,1658.81,6.98,0.0
821fb029fc6e495ca4f08a35d51e53a5,home_construction,MS,1,389.0,55.25,444.25,21.29,0.0
821fb029fc6e495ca4f08a35d51e53a5,housewares,MG,1,19.24,15.23,34.47,18.18,0.0
821fb029fc6e495ca4f08a35d51e53a5,housewares,RJ,1,17.9,15.23,33.13,9.25,0.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,MA,1,427.9,108.63,536.53,12.79,0.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,MG,6,1563.8,81.2,1645.0,7.09,33.33
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,MS,3,540.0,41.93,581.93,31.1,100.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,PR,1,389.0,59.39,448.39,30.09,100.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,RJ,1,98.89,25.04,123.93,6.03,0.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,RN,1,1090.0,69.65,1159.65,11.72,0.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,RS,1,389.0,55.25,444.25,30.64,0.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,SC,1,389.0,59.39,448.39,35.35,100.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,SP,4,389.0,29.27,418.27,8.23,0.0
821fb029fc6e495ca4f08a35d51e53a5,sports_leisure,TO,1,389.0,83.54,472.54,17.02,0.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,BA,1,18.74,25.63,44.37,13.93,0.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,GO,1,24.9,19.25,44.15,21.23,0.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,MG,5,57.44,16.65,74.08,12.24,20.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,PA,1,34.9,44.2,79.1,35.88,0.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,PE,1,12.99,37.9,50.89,29.89,0.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,PR,5,25.05,15.93,40.98,12.24,80.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,RJ,17,44.47,14.23,58.7,9.23,5.88
822166ed1e47908f7cfb49946d03c726,bed_bath_table,RS,2,26.4,16.79,43.19,9.76,0.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,SC,5,46.74,17.75,64.49,18.18,20.0
822166ed1e47908f7cfb49946d03c726,bed_bath_table,SP,26,46.61,17.49,64.11,9.74,19.23
822166ed1e47908f7cfb49946d03c726,furniture_decor,SP,2,11.24,9.06,20.3,13.46,0.0
822166ed1e47908f7cfb49946d03c726,housewares,DF,1,32.79,18.33,51.12,8.14,0.0
822b63912576852aea9a8436d72317b7,consoles_games,MG,1,139.99,15.43,155.42,15.12,0.0
822b63912576852aea9a8436d72317b7,consoles_games,PI,1,195.99,25.86,221.85,17.83,0.0
822b63912576852aea9a8436d72317b7,consoles_games,RJ,1,949.99,29.92,979.91,43.74,0.0
822b63912576852aea9a8436d72317b7,consoles_games,RS,1,949.99,32.42,982.41,43.57,0.0
822b63912576852aea9a8436d72317b7,consoles_games,SP,2,544.99,16.92,561.91,9.77,0.0
822bad9bc42b51213ba522fe87b7ab5d,computers_accessories,SC,1,259.0,11.23,270.23,3.69,0.0
822bad9bc42b51213ba522fe87b7ab5d,computers_accessories,SP,1,259.0,17.57,276.57,7.0,0.0
822bad9bc42b51213ba522fe87b7ab5d,electronics,RJ,1,469.0,20.85,489.85,19.56,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,AM,1,216.0,82.67,298.67,23.04,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,MG,3,209.0,17.9,226.9,30.34,33.33
822bad9bc42b51213ba522fe87b7ab5d,telephony,PA,1,1209.0,92.01,1301.01,28.04,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,PE,1,219.0,43.56,262.56,23.02,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,PR,1,219.0,16.28,235.28,6.65,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,RJ,3,218.0,20.13,238.13,75.77,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,RN,1,219.0,61.59,280.59,36.88,0.0
822bad9bc42b51213ba522fe87b7ab5d,telephony,SP,3,177.0,18.8,195.8,17.92,0.0
827f8f69dfa529c561901c4f2e0f332f,baby,MG,3,30.9,16.12,47.02,17.51,33.33
827f8f69dfa529c561901c4f2e0f332f,baby,MS,1,29.9,16.05,45.95,33.51,0.0
827f8f69dfa529c561901c4f2e0f332f,baby,PR,2,32.9,8.91,41.8,7.94,0.0
827f8f69dfa529c561901c4f2e0f332f,baby,RJ,2,31.4,15.92,47.32,15.96,0.0
827f8f69dfa529c561901c4f2e0f332f,baby,RS,1,35.9,14.1,50.0,9.03,0.0
827f8f69dfa529c561901c4f2e0f332f,baby,SP,12,30.98,14.25,45.24,7.99,8.33
827f8f69dfa529c561901c4f2e0f332f,fashio_female_clothing,BA,1,64.9,22.84,87.74,25.65,100.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,DF,1,29.9,17.63,47.53,14.12,0.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,GO,2,42.4,27.48,69.88,12.5,0.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,MA,1,27.9,25.38,53.28,15.67,0.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,MG,12,30.23,16.48,46.71,14.5,16.67
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,PR,7,31.9,10.86,42.76,9.03,0.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,RJ,7,31.61,16.74,48.35,10.3,14.29
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,RS,5,31.7,14.41,46.11,13.3,20.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,SC,1,29.9,15.1,45.0,16.68,100.0
827f8f69dfa529c561901c4f2e0f332f,fashion_shoes,SP,28,33.61,15.26,48.87,12.23,3.57
827f8f69dfa529c561901c4f2e0f332f,furniture_decor,MG,1,45.0,17.19,62.19,11.96,0.0
827f8f69dfa529c561901c4f2e0f332f,furniture_decor,RS,1,25.5,15.1,40.6,25.27,0.0
827f8f69dfa529c561901c4f2e0f332f,market_place,SP,1,32.9,14.52,47.42,13.05,100.0
827f8f69dfa529c561901c4f2e0f332f,toys,RS,1,29.9,15.1,45.0,15.92,0.0
827f8f69dfa529c561901c4f2e0f332f,toys,SP,1,29.9,14.1,44.0,40.03,0.0
82921991ff5b557b045605b8bbf08d49,telephony,RS,1,18.9,18.23,37.13,4.08,0.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,MA,1,79.9,35.88,115.78,13.49,100.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,MG,2,139.94,18.0,157.94,9.87,0.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,PE,1,260.0,28.08,288.08,13.72,0.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,RJ,1,199.9,17.16,217.06,13.67,0.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,RS,1,129.9,18.16,148.06,8.08,0.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,SC,3,47.93,16.18,64.11,10.67,0.0
82bd0703a4aefd6b599e5bfdaed378fb,health_beauty,SP,4,117.18,13.34,130.52,5.79,25.0
82bd0703a4aefd6b599e5bfdaed378fb,market_place,SP,1,249.9,16.86,266.76,6.46,0.0
82bd0703a4aefd6b599e5bfdaed378fb,perfumery,MG,1,44.9,15.7,60.6,19.69,0.0
82bd0703a4aefd6b599e5bfdaed378fb,perfumery,RJ,1,44.9,15.63,60.53,20.69,100.0
82bd0703a4aefd6b599e5bfdaed378fb,perfumery,SC,1,44.9,15.56,60.46,12.99,0.0
82bd0703a4aefd6b599e5bfdaed378fb,perfumery,SP,2,74.45,11.96,86.42,6.64,0.0
82cb9f452fe8334df74b22d37824b431,food,SP,1,49.0,18.23,67.23,6.09,0.0
82cb9f452fe8334df74b22d37824b431,health_beauty,PR,1,37.5,18.36,55.86,8.41,0.0
82cb9f452fe8334df74b22d37824b431,small_appliances,MG,1,49.1,22.06,71.16,12.42,0.0
82cb9f452fe8334df74b22d37824b431,small_appliances,PR,3,45.53,18.28,63.81,10.77,0.0
82cb9f452fe8334df74b22d37824b431,small_appliances,RS,2,54.75,13.62,68.37,7.56,0.0
82cb9f452fe8334df74b22d37824b431,small_appliances,SC,1,39.7,18.23,57.93,16.93,0.0
82cb9f452fe8334df74b22d37824b431,small_appliances,SP,4,49.45,18.88,68.33,4.68,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,BA,1,207.9,20.7,228.6,15.0,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,CE,1,119.0,19.37,138.37,13.39,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,ES,2,202.67,18.17,220.83,8.8,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,GO,1,137.5,16.72,154.22,12.7,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,MA,1,284.9,39.54,324.44,23.15,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,MG,1,109.78,15.53,125.31,7.63,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,MS,1,199.0,17.82,216.82,5.61,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,MT,1,99.8,22.2,122.0,6.93,100.0
82e0a475a88cc9595229d8029273f045,furniture_decor,PA,2,99.0,26.69,125.69,13.45,50.0
82e0a475a88cc9595229d8029273f045,furniture_decor,PE,2,123.2,27.7,150.9,13.53,50.0
82e0a475a88cc9595229d8029273f045,furniture_decor,PI,1,75.9,34.33,110.23,17.4,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,PR,2,147.4,15.78,163.18,13.47,0.0
82e0a475a88cc9595229d8029273f045,furniture_decor,RJ,11,179.89,17.42,197.31,12.29,18.18
82e0a475a88cc9595229d8029273f045,furniture_decor,RN,1,99.0,26.43,125.43,39.04,100.0
82e0a475a88cc9595229d8029273f045,furniture_decor,SC,2,92.84,15.9,108.74,20.31,50.0
82e0a475a88cc9595229d8029273f045,furniture_decor,SP,10,130.1,17.17,147.27,8.66,30.0
830379336fad8c6f3b15a4a3ddb5c66e,kitchen_dining_laundry_garden_furniture,RJ,1,67.0,60.08,127.08,9.18,0.0
830379336fad8c6f3b15a4a3ddb5c66e,kitchen_dining_laundry_garden_furniture,SP,1,67.0,25.11,92.11,3.08,0.0
83353a83fd769dfafa4f21a72b15e3e5,sports_leisure,RJ,3,73.23,20.09,93.32,18.63,33.33
83353a83fd769dfafa4f21a72b15e3e5,sports_leisure,RS,1,189.9,20.82,210.72,17.49,0.0
83353a83fd769dfafa4f21a72b15e3e5,sports_leisure,SP,1,169.9,13.74,183.64,3.86,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,BA,1,599.0,72.34,671.34,24.18,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,CE,3,606.43,107.99,714.43,24.23,66.67
834f3294fba9f932f56edc879193f925,cool_stuff,DF,1,610.0,65.01,675.01,15.03,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,ES,1,610.0,65.01,675.01,12.93,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,GO,3,572.0,64.74,636.74,13.99,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,MG,4,602.5,58.09,660.59,12.7,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,MS,1,712.3,152.54,864.84,7.14,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,MT,1,572.0,72.15,644.15,14.84,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,PA,1,610.0,90.89,700.89,22.95,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,PB,1,572.0,113.45,685.45,18.31,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,PE,3,609.0,90.88,699.88,17.41,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,PR,3,581.0,64.8,645.8,11.49,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,RJ,6,591.0,64.88,655.88,12.71,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,RN,1,610.0,113.72,723.72,24.08,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,RS,3,602.77,76.6,679.37,15.03,33.33
834f3294fba9f932f56edc879193f925,cool_stuff,SC,1,610.0,65.01,675.01,11.92,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,SE,3,610.0,113.72,723.72,15.13,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,SP,26,606.6,38.65,645.25,8.72,0.0
834f3294fba9f932f56edc879193f925,cool_stuff,TO,1,572.0,90.62,662.62,14.2,0.0
834f3294fba9f932f56edc879193f925,home_appliances_2,RJ,1,749.0,90.4,839.4,12.06,0.0
834f8533b2ecb6598dd004ff3de7203a,baby,MG,2,108.08,24.04,132.12,10.34,50.0
834f8533b2ecb6598dd004ff3de7203a,baby,PR,2,134.17,21.22,155.39,21.85,0.0
834f8533b2ecb6598dd004ff3de7203a,baby,RJ,2,130.83,49.28,180.12,7.42,0.0
834f8533b2ecb6598dd004ff3de7203a,baby,SP,8,128.24,18.71,146.96,9.36,12.5
834f8533b2ecb6598dd004ff3de7203a,pet_shop,CE,1,71.6,17.43,89.03,26.0,100.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,ES,1,70.83,52.21,123.04,29.13,0.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,MG,2,80.81,16.68,97.48,10.55,0.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,PA,1,88.6,29.02,117.62,21.16,0.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,PR,2,80.1,18.43,98.53,29.23,50.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,RJ,4,78.16,19.1,97.26,14.64,25.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,SC,1,73.02,41.49,114.51,5.06,0.0
834f8533b2ecb6598dd004ff3de7203a,pet_shop,SP,8,82.14,12.85,94.99,10.24,12.5
834f8533b2ecb6598dd004ff3de7203a,sports_leisure,MG,1,63.92,15.2,79.12,14.42,0.0
834f8533b2ecb6598dd004ff3de7203a,toys,RJ,2,98.08,19.33,117.42,13.13,0.0
834f8533b2ecb6598dd004ff3de7203a,toys,SP,1,85.9,16.23,102.13,17.1,0.0
835f0f7810c76831d6c7d24c7a646d4d,fashion_male_clothing,BA,1,69.9,15.93,85.83,33.3,100.0
835f0f7810c76831d6c7d24c7a646d4d,fashion_male_clothing,MG,1,139.9,15.73,155.63,14.46,100.0
835f0f7810c76831d6c7d24c7a646d4d,fashion_male_clothing,PR,3,116.57,15.23,131.8,13.48,33.33
835f0f7810c76831d6c7d24c7a646d4d,fashion_male_clothing,SP,3,93.23,9.65,102.88,8.18,66.67
835f0f7810c76831d6c7d24c7a646d4d,housewares,BA,2,99.9,25.77,125.67,17.95,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,CE,3,103.23,28.54,131.77,21.96,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,DF,1,99.9,33.84,133.74,19.08,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,ES,2,119.9,18.71,138.61,27.35,50.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,GO,1,69.9,17.74,87.64,19.07,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,MA,2,169.9,43.33,213.23,28.95,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,MG,3,103.23,19.63,122.86,15.55,33.33
835f0f7810c76831d6c7d24c7a646d4d,housewares,MS,1,169.9,21.68,191.58,12.12,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,PI,1,159.9,25.67,185.57,30.52,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,RJ,2,69.9,15.52,85.42,13.4,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,RN,1,69.9,38.04,107.94,34.33,100.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,RO,1,69.9,26.75,96.65,22.99,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,RS,3,84.9,20.41,105.31,23.02,0.0
835f0f7810c76831d6c7d24c7a646d4d,housewares,SP,10,106.9,12.31,119.21,17.11,40.0
83645b1645cdee8953ee54c29ceed564,baby,AM,1,149.9,27.31,177.21,24.21,0.0
83645b1645cdee8953ee54c29ceed564,baby,RJ,1,59.9,23.29,83.19,19.6,0.0
83645b1645cdee8953ee54c29ceed564,baby,RS,1,99.0,16.45,115.45,7.1,0.0
83645b1645cdee8953ee54c29ceed564,baby,SC,2,59.9,19.72,79.62,12.92,0.0
83645b1645cdee8953ee54c29ceed564,baby,SP,3,59.57,18.99,78.56,7.35,0.0
83645b1645cdee8953ee54c29ceed564,health_beauty,MG,2,58.85,18.84,77.69,8.79,0.0
83645b1645cdee8953ee54c29ceed564,health_beauty,PR,2,59.95,14.48,74.43,6.67,0.0
83645b1645cdee8953ee54c29ceed564,health_beauty,SP,1,45.0,17.6,62.6,8.12,0.0
83645b1645cdee8953ee54c29ceed564,perfumery,SP,1,89.0,18.5,107.5,5.7,0.0
8378eb36b6b70c5734e83ad7b8cdc3b7,construction_tools_construction,SP,1,148.0,20.23,168.23,14.44,0.0
8378eb36b6b70c5734e83ad7b8cdc3b7,home_construction,RJ,1,109.0,13.27,122.27,25.0,0.0
8378eb36b6b70c5734e83ad7b8cdc3b7,home_construction,RS,1,109.0,19.95,128.95,9.81,0.0
8378eb36b6b70c5734e83ad7b8cdc3b7,home_construction,SC,1,98.8,10.11,108.91,3.08,100.0
8378eb36b6b70c5734e83ad7b8cdc3b7,home_construction,SP,3,137.33,20.16,157.5,18.07,33.33
83b08de96980757220871b31bf6cffca,construction_tools_construction,MG,1,21.69,18.23,39.92,9.27,0.0
83b08de96980757220871b31bf6cffca,construction_tools_construction,PE,1,346.0,129.75,475.75,11.16,0.0
83b08de96980757220871b31bf6cffca,construction_tools_construction,RJ,2,87.29,10.84,98.14,8.61,0.0
83b08de96980757220871b31bf6cffca,construction_tools_construction,RN,1,69.9,25.04,94.94,31.64,100.0
83c465a786b06574376909b35ef6752a,bed_bath_table,RJ,1,93.8,19.85,113.65,7.22,0.0
83c465a786b06574376909b35ef6752a,bed_bath_table,SP,2,93.8,14.6,108.4,4.3,0.0
83c8aafbefb034674a70de0eac5b8954,auto,MT,1,65.9,37.15,103.05,7.56,0.0
83c8aafbefb034674a70de0eac5b8954,auto,PR,1,69.0,13.82,82.82,2.58,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,AP,1,94.9,31.33,126.23,19.37,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,BA,1,159.9,51.84,211.74,17.76,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,CE,1,164.9,82.31,247.21,14.35,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,DF,1,94.9,19.35,114.25,17.97,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,ES,1,198.9,20.3,219.2,13.97,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,GO,1,169.9,36.19,206.09,16.02,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,MA,1,169.9,26.22,196.12,27.4,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,MG,3,97.37,25.18,122.55,14.25,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,MS,2,179.9,18.26,198.17,22.53,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,PB,1,154.9,61.36,216.26,10.02,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,PR,5,105.7,16.25,121.95,11.4,0.0
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,RJ,3,173.23,17.87,191.11,29.22,66.67
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,RS,3,93.77,15.92,109.69,19.88,33.33
83deb69e889cf80f82be1dc6d5f2d486,musical_instruments,SP,16,129.14,15.58,144.72,13.97,18.75
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,BA,1,119.5,23.39,142.89,46.5,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,DF,1,122.5,17.11,139.61,20.93,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,ES,2,114.7,17.54,132.24,7.53,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,GO,3,121.43,20.55,141.99,13.22,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,MG,7,123.73,17.16,140.89,10.36,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,PE,2,129.4,31.96,161.36,10.51,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,PI,1,133.9,25.49,159.39,10.19,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,PR,6,129.28,18.21,147.5,8.74,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,RJ,9,127.71,13.31,141.02,5.03,11.11
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,RS,1,139.9,19.22,159.12,10.18,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,SC,2,127.25,20.18,147.43,9.86,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,SE,1,135.0,21.35,156.35,11.17,0.0
83e197e95a1bbabc8c75e883ed016c47,books_general_interest,SP,8,120.81,17.22,138.03,9.51,0.0
83e197e95a1bbabc8c75e883ed016c47,musical_instruments,ES,1,69.9,14.24,84.14,14.82,0.0
83e197e95a1bbabc8c75e883ed016c47,musical_instruments,RJ,1,79.9,11.17,91.07,10.08,0.0
83f2b4881141ce3fcd4e985125d3279e,baby,DF,1,13.9,15.1,29.0,27.42,0.0
83f2b4881141ce3fcd4e985125d3279e,baby,SP,2,23.4,12.79,36.19,13.58,0.0
8444e55c1f13cd5c179851e5ca5ebd00,auto,DF,1,129.2,15.65,144.85,21.63,0.0
8444e55c1f13cd5c179851e5ca5ebd00,auto,SC,1,129.2,17.34,146.54,19.0,0.0
8444e55c1f13cd5c179851e5ca5ebd00,auto,SP,1,129.2,13.03,142.23,6.02,0.0
8444e55c1f13cd5c179851e5ca5ebd00,baby,ES,1,829.0,23.37,852.37,32.83,100.0
8444e55c1f13cd5c179851e5ca5ebd00,baby,MG,2,468.95,16.83,485.78,12.59,100.0
8444e55c1f13cd5c179851e5ca5ebd00,baby,RJ,1,99.0,16.45,115.45,12.97,0.0
8444e55c1f13cd5c179851e5ca5ebd00,baby,SP,3,105.6,15.38,120.98,14.86,33.33
8444e55c1f13cd5c179851e5ca5ebd00,consoles_games,SP,2,482.9,21.66,504.56,18.55,0.0
8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,ES,1,131.9,28.3,160.2,17.22,0.0
8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,MG,7,257.11,16.31,273.42,12.29,0.0
8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,MT,1,299.0,44.37,343.37,41.19,0.0
8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,RJ,2,230.55,30.94,261.49,13.26,0.0
8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,SC,1,131.9,28.3,160.2,21.79,0.0
8444e55c1f13cd5c179851e5ca5ebd00,cool_stuff,SP,9,235.82,18.23,254.05,13.98,11.11
8444e55c1f13cd5c179851e5ca5ebd00,drinks,MG,1,623.0,20.84,643.84,47.29,100.0
8444e55c1f13cd5c179851e5ca5ebd00,drinks,SP,1,623.0,20.84,643.84,16.12,0.0
8444e55c1f13cd5c179851e5ca5ebd00,fashion_bags_accessories,MG,2,384.0,16.06,400.06,52.32,100.0
8444e55c1f13cd5c179851e5ca5ebd00,fashion_bags_accessories,PA,1,389.0,40.27,429.27,25.95,100.0
8444e55c1f13cd5c179851e5ca5ebd00,fashion_bags_accessories,RJ,2,399.0,20.04,419.04,35.67,100.0
8444e55c1f13cd5c179851e5ca5ebd00,health_beauty,MG,4,70.01,13.78,83.78,8.87,0.0
8444e55c1f13cd5c179851e5ca5ebd00,health_beauty,SP,5,112.92,14.72,127.64,14.09,40.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,CE,1,207.5,36.77,244.27,45.22,100.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,MG,1,219.0,21.08,240.08,18.43,100.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,PE,1,79.0,35.87,114.87,10.81,100.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,RJ,7,149.61,17.79,167.4,14.23,14.29
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,RN,1,219.0,61.81,280.81,47.93,100.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,RS,1,429.0,39.69,468.69,25.03,0.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,SC,2,118.55,17.84,136.38,27.24,100.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,SP,10,108.78,13.87,122.65,12.8,10.0
8444e55c1f13cd5c179851e5ca5ebd00,perfumery,TO,1,429.0,53.72,482.72,16.14,0.0
8444e55c1f13cd5c179851e5ca5ebd00,stationery,MG,1,271.25,15.63,286.88,32.31,100.0
8444e55c1f13cd5c179851e5ca5ebd00,telephony,ES,1,108.9,16.28,125.18,30.29,100.0
